timestamp,gpu,util,mem_used,mem_total,power
2026-08-02T15:52:25+09:00,1, 0, 5297, 49140, 116.21
2026-08-02T15:52:55+09:00,0, 0, 5992, 49140, 119.06
2026-08-02T15:52:55+09:00,1, 0, 5297, 49140, 124.48
2026-08-02T15:53:25+09:00,0, 0, 5992, 49140, 176.90
2026-08-02T15:53:25+09:00,1, 0, 5297, 49140, 176.60
2026-08-02T15:53:55+09:00,0, 0, 5992, 49140, 84.96
2026-08-02T15:53:55+09:00,1, 0, 5297, 49140, 38.91
2026-08-02T15:54:25+09:00,0, 0, 5992, 49140, 99.82
2026-08-02T15:54:25+09:00,1, 0, 5297, 49140, 100.05
2026-08-02T15:54:55+09:00,0, 0, 5992, 49140, 134.05
2026-08-02T15:54:55+09:00,1, 0, 5297, 49140, 117.42
2026-08-02T15:55:25+09:00,0, 0, 5992, 49140, 134.86
2026-08-02T15:55:25+09:00,1, 0, 5297, 49140, 137.35
2026-08-02T15:55:55+09:00,0, 0, 5992, 49140, 170.96
2026-08-02T15:55:55+09:00,1, 0, 5297, 49140, 157.54
2026-08-02T15:56:25+09:00,0, 0, 5992, 49140, 153.80
2026-08-02T15:56:25+09:00,1, 0, 5297, 49140, 83.17
2026-08-02T15:56:55+09:00,0, 0, 5992, 49140, 83.14
2026-08-02T15:56:55+09:00,1, 100, 5297, 49140, 118.56
2026-08-02T15:57:25+09:00,0, 100, 5992, 49140, 238.82
2026-08-02T15:57:25+09:00,1, 0, 5297, 49140, 231.67
2026-08-02T15:57:55+09:00,0, 15, 5992, 49140, 204.43
2026-08-02T15:57:55+09:00,1, 0, 5297, 49140, 194.18
2026-08-02T15:58:25+09:00,0, 0, 5992, 49140, 155.08
2026-08-02T15:58:25+09:00,1, 0, 5297, 49140, 165.22
2026-08-02T15:58:56+09:00,0, 0, 5992, 49140, 134.15
2026-08-02T15:58:56+09:00,1, 0, 5297, 49140, 124.27
2026-08-02T15:59:26+09:00,0, 100, 5992, 49140, 224.10
2026-08-02T15:59:26+09:00,1, 0, 5297, 49140, 81.92
2026-08-02T15:59:56+09:00,0, 0, 5992, 49140, 216.29
2026-08-02T15:59:56+09:00,1, 0, 5297, 49140, 208.87
2026-08-02T16:00:26+09:00,0, 0, 5992, 49140, 87.35
2026-08-02T16:00:26+09:00,1, 0, 5297, 49140, 96.06
2026-08-02T16:00:56+09:00,0, 100, 5992, 49140, 185.91
2026-08-02T16:00:56+09:00,1, 100, 5297, 49140, 200.48
2026-08-02T16:01:26+09:00,0, 100, 5992, 49140, 209.58
2026-08-02T16:01:26+09:00,1, 100, 5297, 49140, 221.04
2026-08-02T16:01:56+09:00,0, 100, 5992, 49140, 244.47
2026-08-02T16:01:56+09:00,1, 100, 5297, 49140, 237.90
2026-08-02T16:02:26+09:00,0, 100, 5992, 49140, 150.69
2026-08-02T16:02:26+09:00,1, 0, 5297, 49140, 39.11
2026-08-02T16:02:56+09:00,0, 100, 5992, 49140, 229.16
2026-08-02T16:02:56+09:00,1, 100, 5297, 49140, 229.57
2026-08-02T16:03:26+09:00,0, 0, 5992, 49140, 121.93
2026-08-02T16:03:26+09:00,1, 0, 5297, 49140, 117.46
2026-08-02T16:03:56+09:00,0, 0, 5992, 49140, 103.86
2026-08-02T16:03:56+09:00,1, 0, 5297, 49140, 117.50
2026-08-02T16:04:26+09:00,0, 0, 5992, 49140, 132.32
2026-08-02T16:04:26+09:00,1, 100, 5297, 49140, 149.54
2026-08-02T16:04:56+09:00,0, 0, 5992, 49140, 168.38
2026-08-02T16:04:56+09:00,1, 0, 5297, 49140, 83.13
2026-08-02T16:05:26+09:00,0, 0, 5992, 49140, 80.46
2026-08-02T16:05:26+09:00,1, 100, 5297, 49140, 119.63
2026-08-02T16:05:56+09:00,0, 100, 5992, 49140, 197.50
2026-08-02T16:05:56+09:00,1, 100, 5297, 49140, 201.81
2026-08-02T16:06:26+09:00,0, 0, 5992, 49140, 241.42
2026-08-02T16:06:26+09:00,1, 0, 5297, 49140, 235.68
2026-08-02T16:06:56+09:00,0, 0, 5992, 49140, 182.08
2026-08-02T16:06:56+09:00,1, 0, 5297, 49140, 173.80
2026-08-02T16:07:26+09:00,0, 0, 5992, 49140, 168.78
2026-08-02T16:07:26+09:00,1, 0, 5297, 49140, 158.49
2026-08-02T16:07:56+09:00,0, 100, 5992, 49140, 231.06
2026-08-02T16:07:56+09:00,1, 0, 5297, 49140, 41.95
2026-08-02T16:08:26+09:00,0, 0, 5992, 49140, 200.53
2026-08-02T16:08:26+09:00,1, 0, 5297, 49140, 191.82
2026-08-02T16:08:56+09:00,0, 0, 5992, 49140, 119.82
2026-08-02T16:08:56+09:00,1, 0, 5297, 49140, 130.58
2026-08-02T16:09:26+09:00,0, 71, 5992, 49140, 154.30
2026-08-02T16:09:26+09:00,1, 10, 5297, 49140, 167.50
2026-08-02T16:09:56+09:00,0, 100, 5992, 49140, 198.38
2026-08-02T16:09:56+09:00,1, 100, 5297, 49140, 212.18
2026-08-02T16:10:26+09:00,0, 0, 5992, 49140, 170.46
2026-08-02T16:10:26+09:00,1, 0, 5297, 49140, 162.90
2026-08-02T16:10:56+09:00,0, 0, 5992, 49140, 119.35
2026-08-02T16:10:56+09:00,1, 0, 5297, 49140, 39.09
2026-08-02T16:11:27+09:00,0, 100, 5992, 49140, 243.53
2026-08-02T16:11:27+09:00,1, 0, 5297, 49140, 229.76
2026-08-02T16:11:57+09:00,0, 0, 5992, 49140, 201.16
2026-08-02T16:11:57+09:00,1, 0, 5297, 49140, 210.14
2026-08-02T16:12:27+09:00,0, 0, 5992, 49140, 172.65
2026-08-02T16:12:27+09:00,1, 0, 5297, 49140, 165.95
2026-08-02T16:12:57+09:00,0, 0, 5992, 49140, 145.99
2026-08-02T16:12:57+09:00,1, 0, 5297, 49140, 154.83
2026-08-02T16:13:27+09:00,0, 100, 5992, 49140, 218.99
2026-08-02T16:13:27+09:00,1, 0, 5297, 49140, 82.56
2026-08-02T16:13:57+09:00,0, 0, 5992, 49140, 106.44
2026-08-02T16:13:57+09:00,1, 0, 5297, 49140, 119.48
2026-08-02T16:14:27+09:00,0, 0, 5992, 49140, 132.01
2026-08-02T16:14:27+09:00,1, 0, 5297, 49140, 126.76
2026-08-02T16:14:57+09:00,0, 0, 5992, 49140, 128.63
2026-08-02T16:14:57+09:00,1, 0, 5297, 49140, 117.07
2026-08-02T16:15:27+09:00,0, 0, 5992, 49140, 118.95
2026-08-02T16:15:27+09:00,1, 0, 5297, 49140, 111.42
2026-08-02T16:15:57+09:00,0, 0, 5992, 49140, 85.61
2026-08-02T16:15:57+09:00,1, 0, 5297, 49140, 99.92
2026-08-02T16:16:27+09:00,0, 0, 5992, 49140, 183.53
2026-08-02T16:16:27+09:00,1, 0, 5297, 49140, 40.91
2026-08-02T16:16:57+09:00,0, 79, 5992, 49140, 233.62
2026-08-02T16:16:57+09:00,1, 98, 5297, 49140, 215.67
2026-08-02T16:17:27+09:00,0, 0, 5992, 49140, 199.82
2026-08-02T16:17:27+09:00,1, 61, 5297, 49140, 189.54
2026-08-02T16:17:57+09:00,0, 0, 5992, 49140, 179.92
2026-08-02T16:17:57+09:00,1, 0, 5297, 49140, 168.52
2026-08-02T16:18:27+09:00,0, 0, 5992, 49140, 135.24
2026-08-02T16:18:27+09:00,1, 0, 5297, 49140, 127.83
2026-08-02T16:18:57+09:00,0, 100, 5992, 49140, 208.07
2026-08-02T16:18:57+09:00,1, 0, 5297, 49140, 85.66
2026-08-02T16:19:27+09:00,0, 6, 5992, 49140, 84.96
2026-08-02T16:19:27+09:00,1, 100, 5297, 49140, 115.95
2026-08-02T16:19:57+09:00,0, 0, 5992, 49140, 142.67
2026-08-02T16:19:57+09:00,1, 0, 5297, 49140, 127.53
2026-08-02T16:20:27+09:00,0, 0, 5992, 49140, 113.03
2026-08-02T16:20:27+09:00,1, 0, 5297, 49140, 122.83
2026-08-02T16:20:57+09:00,0, 0, 5992, 49140, 119.61
2026-08-02T16:20:57+09:00,1, 0, 5297, 49140, 109.15
2026-08-02T16:21:27+09:00,0, 0, 5992, 49140, 97.45
2026-08-02T16:21:27+09:00,1, 0, 5297, 49140, 89.66
2026-08-02T16:21:57+09:00,0, 0, 5992, 49140, 233.97
2026-08-02T16:21:57+09:00,1, 0, 5297, 49140, 82.28
2026-08-02T16:22:27+09:00,0, 100, 5992, 49140, 228.24
2026-08-02T16:22:27+09:00,1, 100, 5297, 49140, 230.30
2026-08-02T16:22:57+09:00,0, 100, 5992, 49140, 228.90
2026-08-02T16:22:57+09:00,1, 100, 5297, 49140, 233.70
2026-08-02T16:23:27+09:00,0, 100, 5992, 49140, 231.57
2026-08-02T16:23:27+09:00,1, 100, 5297, 49140, 235.34
2026-08-02T16:23:57+09:00,0, 100, 5992, 49140, 235.65
2026-08-02T16:23:57+09:00,1, 100, 5297, 49140, 230.81
2026-08-02T16:24:27+09:00,0, 96, 5992, 49140, 223.22
2026-08-02T16:24:27+09:00,1, 100, 5297, 49140, 213.94
2026-08-02T16:24:58+09:00,0, 100, 5992, 49140, 191.49
2026-08-02T16:24:58+09:00,1, 0, 5297, 49140, 40.56
2026-08-02T16:25:28+09:00,0, 0, 5992, 49140, 156.76
2026-08-02T16:25:28+09:00,1, 100, 5297, 49140, 191.54
2026-08-02T16:25:58+09:00,0, 100, 5992, 49140, 198.67
2026-08-02T16:25:58+09:00,1, 100, 5297, 49140, 220.17
2026-08-02T16:26:28+09:00,0, 100, 5992, 49140, 217.81
2026-08-02T16:26:28+09:00,1, 100, 5297, 49140, 233.02
2026-08-02T16:26:58+09:00,0, 100, 5992, 49140, 231.62
2026-08-02T16:26:58+09:00,1, 100, 5297, 49140, 237.91
2026-08-02T16:27:28+09:00,0, 0, 5992, 49140, 116.29
2026-08-02T16:27:28+09:00,1, 0, 5297, 49140, 85.68
2026-08-02T16:27:58+09:00,0, 0, 5992, 49140, 150.31
2026-08-02T16:27:58+09:00,1, 100, 5297, 49140, 62.93
2026-08-02T16:28:28+09:00,0, 100, 5992, 49140, 166.92
2026-08-02T16:28:28+09:00,1, 100, 5297, 49140, 181.71
2026-08-02T16:28:58+09:00,0, 100, 5992, 49140, 208.25
2026-08-02T16:28:58+09:00,1, 100, 5297, 49140, 225.45
2026-08-02T16:29:28+09:00,0, 100, 5992, 49140, 226.49
2026-08-02T16:29:28+09:00,1, 100, 5297, 49140, 236.88
2026-08-02T16:29:58+09:00,0, 100, 5992, 49140, 231.48
2026-08-02T16:29:58+09:00,1, 100, 5297, 49140, 238.27
2026-08-02T16:30:28+09:00,0, 0, 5992, 49140, 105.92
2026-08-02T16:30:28+09:00,1, 0, 5297, 49140, 82.73
2026-08-02T16:30:58+09:00,0, 100, 5992, 49140, 214.12
2026-08-02T16:30:58+09:00,1, 100, 5297, 49140, 216.57
2026-08-02T16:31:28+09:00,0, 100, 5992, 49140, 212.33
2026-08-02T16:31:28+09:00,1, 97, 5297, 49140, 235.25
2026-08-02T16:31:58+09:00,0, 100, 5992, 49140, 229.93
2026-08-02T16:31:58+09:00,1, 15, 5297, 49140, 235.58
2026-08-02T16:32:28+09:00,0, 0, 5992, 49140, 239.92
2026-08-02T16:32:28+09:00,1, 0, 5297, 49140, 237.65
2026-08-02T16:32:58+09:00,0, 0, 5992, 49140, 213.64
2026-08-02T16:32:58+09:00,1, 0, 5297, 49140, 223.51
2026-08-02T16:33:28+09:00,0, 100, 5992, 49140, 172.93
2026-08-02T16:33:28+09:00,1, 0, 5297, 49140, 41.03
2026-08-02T16:33:58+09:00,0, 70, 5992, 49140, 131.56
2026-08-02T16:33:58+09:00,1, 79, 5297, 49140, 135.16
2026-08-02T16:34:28+09:00,0, 100, 5992, 49140, 132.95
2026-08-02T16:34:28+09:00,1, 63, 5297, 49140, 150.83
2026-08-02T16:34:58+09:00,0, 100, 5992, 49140, 167.57
2026-08-02T16:34:58+09:00,1, 100, 5297, 49140, 164.32
2026-08-02T16:35:28+09:00,0, 100, 5992, 49140, 187.16
2026-08-02T16:35:28+09:00,1, 100, 5297, 49140, 208.04
2026-08-02T16:35:58+09:00,0, 0, 5992, 49140, 168.95
2026-08-02T16:35:58+09:00,1, 0, 5297, 49140, 172.20
2026-08-02T16:36:28+09:00,0, 0, 5992, 49140, 120.89
2026-08-02T16:36:28+09:00,1, 0, 5297, 49140, 39.26
2026-08-02T16:36:58+09:00,0, 0, 5992, 49140, 132.74
2026-08-02T16:36:58+09:00,1, 0, 5297, 49140, 141.97
2026-08-02T16:37:29+09:00,0, 0, 5992, 49140, 175.19
2026-08-02T16:37:29+09:00,1, 0, 5297, 49140, 169.31
2026-08-02T16:37:59+09:00,0, 87, 5992, 49140, 199.32
2026-08-02T16:37:59+09:00,1, 0, 5297, 49140, 209.96
2026-08-02T16:38:29+09:00,0, 100, 5992, 49140, 238.93
2026-08-02T16:38:29+09:00,1, 0, 5297, 49140, 232.23
2026-08-02T16:38:59+09:00,0, 0, 5992, 49140, 117.70
2026-08-02T16:38:59+09:00,1, 0, 5297, 49140, 84.39
2026-08-02T16:39:29+09:00,0, 0, 5992, 49140, 82.83
2026-08-02T16:39:29+09:00,1, 100, 5297, 49140, 118.97
2026-08-02T16:39:59+09:00,0, 100, 5992, 49140, 189.66
2026-08-02T16:39:59+09:00,1, 100, 5297, 49140, 202.15
2026-08-02T16:40:29+09:00,0, 100, 5992, 49140, 147.26
2026-08-02T16:40:29+09:00,1, 100, 5297, 49140, 188.24
2026-08-02T16:40:59+09:00,0, 0, 5992, 49140, 117.08
2026-08-02T16:40:59+09:00,1, 0, 5297, 49140, 117.83
2026-08-02T16:41:29+09:00,0, 0, 5992, 49140, 94.93
2026-08-02T16:41:29+09:00,1, 0, 5297, 49140, 112.18
2026-08-02T16:41:59+09:00,0, 100, 5992, 49140, 230.11
2026-08-02T16:41:59+09:00,1, 0, 5297, 49140, 82.30
2026-08-02T16:42:29+09:00,0, 42, 5992, 49140, 141.62
2026-08-02T16:42:29+09:00,1, 7, 5297, 49140, 176.26
2026-08-02T16:42:59+09:00,0, 0, 5992, 49140, 149.17
2026-08-02T16:42:59+09:00,1, 0, 5297, 49140, 149.50
2026-08-02T16:43:29+09:00,0, 82, 5992, 49140, 161.42
2026-08-02T16:43:29+09:00,1, 0, 5297, 49140, 176.66
2026-08-02T16:43:59+09:00,0, 98, 5992, 49140, 189.21
2026-08-02T16:43:59+09:00,1, 8, 5297, 49140, 189.42
2026-08-02T16:44:29+09:00,0, 95, 5992, 49140, 187.30
2026-08-02T16:44:29+09:00,1, 100, 5297, 49140, 205.08
2026-08-02T16:44:59+09:00,0, 0, 5992, 49140, 121.22
2026-08-02T16:44:59+09:00,1, 0, 5297, 49140, 40.83
2026-08-02T16:45:29+09:00,0, 0, 5992, 49140, 100.36
2026-08-02T16:45:29+09:00,1, 0, 5297, 49140, 109.47
2026-08-02T16:45:59+09:00,0, 94, 5992, 49140, 127.90
2026-08-02T16:45:59+09:00,1, 83, 5297, 49140, 125.65
2026-08-02T16:46:29+09:00,0, 25, 5992, 49140, 112.44
2026-08-02T16:46:29+09:00,1, 0, 5297, 49140, 121.28
2026-08-02T16:46:59+09:00,0, 100, 5992, 49140, 199.24
2026-08-02T16:46:59+09:00,1, 100, 5297, 49140, 191.50
2026-08-02T16:47:29+09:00,0, 0, 5992, 49140, 114.86
2026-08-02T16:47:29+09:00,1, 0, 5297, 49140, 84.99
2026-08-02T16:47:59+09:00,0, 0, 5992, 49140, 84.00
2026-08-02T16:47:59+09:00,1, 100, 5297, 49140, 120.08
2026-08-02T16:48:29+09:00,0, 0, 5992, 49140, 116.21
2026-08-02T16:48:29+09:00,1, 0, 5297, 49140, 82.01
2026-08-02T16:48:59+09:00,0, 100, 5992, 49140, 209.79
2026-08-02T16:48:59+09:00,1, 100, 5297, 49140, 196.98
2026-08-02T16:49:29+09:00,0, 50, 5992, 49140, 232.29
2026-08-02T16:49:29+09:00,1, 98, 5297, 49140, 225.56
2026-08-02T16:50:00+09:00,0, 0, 5992, 49140, 157.98
2026-08-02T16:50:00+09:00,1, 0, 5297, 49140, 154.93
2026-08-02T16:50:30+09:00,0, 73, 5992, 49140, 219.67
2026-08-02T16:50:30+09:00,1, 0, 5297, 49140, 81.54
2026-08-02T16:51:00+09:00,0, 100, 5992, 49140, 228.04
2026-08-02T16:51:00+09:00,1, 100, 5297, 49140, 227.99
2026-08-02T16:51:30+09:00,0, 0, 5992, 49140, 136.96
2026-08-02T16:51:30+09:00,1, 0, 5297, 49140, 128.85
2026-08-02T16:52:00+09:00,0, 0, 5992, 49140, 133.82
2026-08-02T16:52:00+09:00,1, 100, 5297, 49140, 148.08
2026-08-02T16:52:30+09:00,0, 98, 5992, 49140, 229.79
2026-08-02T16:52:30+09:00,1, 100, 5297, 49140, 237.87
2026-08-02T16:53:00+09:00,0, 0, 5992, 49140, 231.93
2026-08-02T16:53:00+09:00,1, 24, 5297, 49140, 244.11
2026-08-02T16:53:30+09:00,0, 0, 5992, 49140, 230.80
2026-08-02T16:53:30+09:00,1, 0, 5297, 49140, 39.72
2026-08-02T16:54:00+09:00,0, 100, 5992, 49140, 166.45
2026-08-02T16:54:00+09:00,1, 100, 5297, 49140, 176.88
2026-08-02T16:54:30+09:00,0, 0, 5992, 49140, 232.74
2026-08-02T16:54:30+09:00,1, 24, 5297, 49140, 241.91
2026-08-02T16:55:00+09:00,0, 0, 5992, 49140, 141.92
2026-08-02T16:55:00+09:00,1, 0, 5297, 49140, 135.17
2026-08-02T16:55:30+09:00,0, 0, 5992, 49140, 121.47
2026-08-02T16:55:30+09:00,1, 0, 5297, 49140, 113.38
2026-08-02T16:56:00+09:00,0, 0, 5992, 49140, 156.99
2026-08-02T16:56:00+09:00,1, 0, 5297, 49140, 82.78
2026-08-02T16:56:30+09:00,0, 100, 5992, 49140, 219.07
2026-08-02T16:56:30+09:00,1, 100, 5297, 49140, 217.51
2026-08-02T16:57:00+09:00,0, 0, 5992, 49140, 174.06
2026-08-02T16:57:00+09:00,1, 0, 5297, 49140, 164.48
2026-08-02T16:57:30+09:00,0, 0, 5992, 49140, 124.38
2026-08-02T16:57:30+09:00,1, 0, 5297, 49140, 115.56
2026-08-02T16:58:00+09:00,0, 100, 5992, 49140, 214.63
2026-08-02T16:58:00+09:00,1, 100, 5297, 49140, 225.92
2026-08-02T16:58:30+09:00,0, 100, 5992, 49140, 231.75
2026-08-02T16:58:30+09:00,1, 0, 5297, 49140, 242.92
2026-08-02T16:59:00+09:00,0, 0, 5992, 49140, 230.08
2026-08-02T16:59:00+09:00,1, 0, 5297, 49140, 41.06
2026-08-02T16:59:30+09:00,0, 0, 5992, 49140, 124.09
2026-08-02T16:59:30+09:00,1, 0, 5297, 49140, 129.04
2026-08-02T17:00:00+09:00,0, 100, 5992, 49140, 162.01
2026-08-02T17:00:00+09:00,1, 100, 5297, 49140, 172.02
2026-08-02T17:00:30+09:00,0, 22, 5992, 49140, 239.42
2026-08-02T17:00:30+09:00,1, 78, 5297, 49140, 235.18
2026-08-02T17:01:00+09:00,0, 0, 5992, 49140, 160.75
2026-08-02T17:01:00+09:00,1, 0, 5297, 49140, 155.55
2026-08-02T17:01:30+09:00,0, 100, 5992, 49140, 229.57
2026-08-02T17:01:30+09:00,1, 0, 5297, 49140, 84.20
2026-08-02T17:02:00+09:00,0, 0, 5992, 49140, 84.45
2026-08-02T17:02:00+09:00,1, 100, 5297, 49140, 119.75
2026-08-02T17:02:30+09:00,0, 100, 5992, 49140, 172.32
2026-08-02T17:02:30+09:00,1, 100, 5297, 49140, 168.62
2026-08-02T17:03:01+09:00,0, 100, 5992, 49140, 231.15
2026-08-02T17:03:01+09:00,1, 100, 5297, 49140, 240.21
2026-08-02T17:03:31+09:00,0, 0, 5992, 49140, 151.23
2026-08-02T17:03:31+09:00,1, 0, 5297, 49140, 146.93
2026-08-02T17:04:01+09:00,0, 0, 5992, 49140, 115.80
2026-08-02T17:04:01+09:00,1, 0, 5297, 49140, 129.71
2026-08-02T17:04:31+09:00,0, 0, 5992, 49140, 126.83
2026-08-02T17:04:31+09:00,1, 0, 5297, 49140, 80.59
2026-08-02T17:05:01+09:00,0, 0, 5992, 49140, 115.20
2026-08-02T17:05:01+09:00,1, 100, 5297, 49140, 126.82
2026-08-02T17:05:31+09:00,0, 100, 5992, 49140, 229.23
2026-08-02T17:05:31+09:00,1, 44, 5297, 49140, 232.91
2026-08-02T17:06:01+09:00,0, 0, 5992, 49140, 138.89
2026-08-02T17:06:01+09:00,1, 0, 5297, 49140, 131.16
2026-08-02T17:06:31+09:00,0, 100, 5992, 49140, 127.48
2026-08-02T17:06:31+09:00,1, 78, 5297, 49140, 138.50
2026-08-02T17:07:01+09:00,0, 100, 5992, 49140, 218.39
2026-08-02T17:07:01+09:00,1, 100, 5297, 49140, 231.40
2026-08-02T17:07:31+09:00,0, 100, 5992, 49140, 178.02
2026-08-02T17:07:31+09:00,1, 0, 5297, 49140, 39.44
2026-08-02T17:08:01+09:00,0, 0, 5992, 49140, 225.18
2026-08-02T17:08:01+09:00,1, 0, 5297, 49140, 210.81
2026-08-02T17:08:31+09:00,0, 0, 5992, 49140, 107.81
2026-08-02T17:08:31+09:00,1, 0, 5297, 49140, 118.73
2026-08-02T17:09:01+09:00,0, 100, 5992, 49140, 174.83
2026-08-02T17:09:01+09:00,1, 92, 5297, 49140, 187.74
2026-08-02T17:09:31+09:00,0, 100, 5992, 49140, 231.46
2026-08-02T17:09:31+09:00,1, 100, 5297, 49140, 237.37
2026-08-02T17:10:01+09:00,0, 86, 5992, 49140, 181.11
2026-08-02T17:10:01+09:00,1, 0, 5297, 49140, 82.00
2026-08-02T17:10:31+09:00,0, 100, 5992, 49140, 229.59
2026-08-02T17:10:31+09:00,1, 100, 5297, 49140, 228.53
2026-08-02T17:11:01+09:00,0, 0, 5992, 49140, 113.80
2026-08-02T17:11:01+09:00,1, 0, 5297, 49140, 127.22
2026-08-02T17:11:31+09:00,0, 0, 5992, 49140, 156.81
2026-08-02T17:11:31+09:00,1, 100, 5297, 49140, 169.43
2026-08-02T17:12:01+09:00,0, 100, 5992, 49140, 230.35
2026-08-02T17:12:01+09:00,1, 30, 5297, 49140, 236.74
2026-08-02T17:12:31+09:00,0, 0, 5992, 49140, 222.02
2026-08-02T17:12:31+09:00,1, 0, 5297, 49140, 208.82
2026-08-02T17:13:01+09:00,0, 100, 5992, 49140, 198.87
2026-08-02T17:13:01+09:00,1, 0, 5297, 49140, 39.60
2026-08-02T17:13:31+09:00,0, 0, 5992, 49140, 140.06
2026-08-02T17:13:31+09:00,1, 0, 5297, 49140, 128.35
2026-08-02T17:14:01+09:00,0, 100, 5992, 49140, 156.35
2026-08-02T17:14:01+09:00,1, 91, 5297, 49140, 151.01
2026-08-02T17:14:31+09:00,0, 100, 5992, 49140, 231.03
2026-08-02T17:14:31+09:00,1, 100, 5297, 49140, 236.46
2026-08-02T17:15:01+09:00,0, 0, 5992, 49140, 208.94
2026-08-02T17:15:01+09:00,1, 6, 5297, 49140, 225.21
2026-08-02T17:15:31+09:00,0, 100, 5992, 49140, 178.91
2026-08-02T17:15:31+09:00,1, 0, 5297, 49140, 83.44
2026-08-02T17:16:02+09:00,0, 0, 5992, 49140, 81.48
2026-08-02T17:16:02+09:00,1, 100, 5297, 49140, 119.58
2026-08-02T17:16:32+09:00,0, 0, 5992, 49140, 174.01
2026-08-02T17:16:32+09:00,1, 0, 5297, 49140, 164.88
2026-08-02T17:17:02+09:00,0, 0, 5992, 49140, 132.62
2026-08-02T17:17:02+09:00,1, 0, 5297, 49140, 122.88
2026-08-02T17:17:32+09:00,0, 100, 5992, 49140, 221.40
2026-08-02T17:17:32+09:00,1, 100, 5297, 49140, 231.38
2026-08-02T17:18:02+09:00,0, 100, 5992, 49140, 247.09
2026-08-02T17:18:02+09:00,1, 0, 5297, 49140, 237.22
2026-08-02T17:18:32+09:00,0, 0, 5992, 49140, 132.11
2026-08-02T17:18:32+09:00,1, 0, 5297, 49140, 41.69
2026-08-02T17:19:02+09:00,0, 100, 5992, 49140, 190.33
2026-08-02T17:19:02+09:00,1, 100, 5297, 49140, 175.70
2026-08-02T17:19:32+09:00,0, 0, 5992, 49140, 222.74
2026-08-02T17:19:32+09:00,1, 0, 5297, 49140, 212.66
2026-08-02T17:20:02+09:00,0, 0, 5992, 49140, 117.76
2026-08-02T17:20:02+09:00,1, 0, 5297, 49140, 110.17
2026-08-02T17:20:32+09:00,0, 83, 5992, 49140, 123.77
2026-08-02T17:20:32+09:00,1, 64, 5297, 49140, 140.08
2026-08-02T17:21:02+09:00,0, 0, 5992, 49140, 215.70
2026-08-02T17:21:02+09:00,1, 0, 5297, 49140, 84.47
2026-08-02T17:21:32+09:00,0, 12, 5992, 49140, 83.93
2026-08-02T17:21:32+09:00,1, 100, 5297, 49140, 118.93
2026-08-02T17:22:02+09:00,0, 3, 5992, 49140, 143.32
2026-08-02T17:22:02+09:00,1, 0, 5297, 49140, 134.06
2026-08-02T17:22:32+09:00,0, 100, 5992, 49140, 230.84
2026-08-02T17:22:32+09:00,1, 100, 5297, 49140, 233.59
2026-08-02T17:23:02+09:00,0, 100, 5992, 49140, 233.44
2026-08-02T17:23:02+09:00,1, 100, 5297, 49140, 238.58
2026-08-02T17:23:32+09:00,0, 100, 5992, 49140, 231.90
2026-08-02T17:23:32+09:00,1, 100, 5297, 49140, 230.23
2026-08-02T17:24:02+09:00,0, 0, 5992, 49140, 128.42
2026-08-02T17:24:02+09:00,1, 0, 5297, 49140, 81.50
2026-08-02T17:24:32+09:00,0, 100, 5992, 49140, 238.90
2026-08-02T17:24:32+09:00,1, 0, 5297, 49140, 231.27
2026-08-02T17:25:02+09:00,0, 0, 5992, 49140, 120.64
2026-08-02T17:25:02+09:00,1, 0, 5297, 49140, 109.13
2026-08-02T17:25:32+09:00,0, 0, 5992, 49140, 121.32
2026-08-02T17:25:32+09:00,1, 100, 5297, 49140, 131.48
2026-08-02T17:26:02+09:00,0, 100, 5992, 49140, 117.89
2026-08-02T17:26:02+09:00,1, 100, 5297, 49140, 141.07
2026-08-02T17:26:32+09:00,0, 83, 5992, 49140, 123.42
2026-08-02T17:26:32+09:00,1, 82, 5297, 49140, 122.53
2026-08-02T17:27:02+09:00,0, 0, 5992, 49140, 232.63
2026-08-02T17:27:02+09:00,1, 0, 5297, 49140, 39.44
2026-08-02T17:27:32+09:00,0, 0, 5992, 49140, 157.79
2026-08-02T17:27:32+09:00,1, 0, 5297, 49140, 164.62
2026-08-02T17:28:02+09:00,0, 0, 5992, 49140, 96.75
2026-08-02T17:28:02+09:00,1, 0, 5297, 49140, 113.73
2026-08-02T17:28:33+09:00,0, 100, 5992, 49140, 184.37
2026-08-02T17:28:33+09:00,1, 100, 5297, 49140, 182.60
2026-08-02T17:29:03+09:00,0, 100, 5992, 49140, 230.16
2026-08-02T17:29:03+09:00,1, 100, 5297, 49140, 237.32
2026-08-02T17:29:33+09:00,0, 0, 5992, 49140, 101.87
2026-08-02T17:29:33+09:00,1, 0, 5297, 49140, 83.55
2026-08-02T17:30:03+09:00,0, 2, 5992, 49140, 83.42
2026-08-02T17:30:03+09:00,1, 100, 5297, 49140, 119.54
2026-08-02T17:30:33+09:00,0, 100, 5992, 49140, 229.85
2026-08-02T17:30:33+09:00,1, 100, 5297, 49140, 233.00
2026-08-02T17:31:03+09:00,0, 100, 5992, 49140, 236.43
2026-08-02T17:31:03+09:00,1, 100, 5297, 49140, 234.41
2026-08-02T17:31:33+09:00,0, 0, 5992, 49140, 168.06
2026-08-02T17:31:33+09:00,1, 0, 5297, 49140, 181.17
2026-08-02T17:32:03+09:00,0, 0, 5992, 49140, 127.57
2026-08-02T17:32:03+09:00,1, 0, 5297, 49140, 119.48
