#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260803    18:18:21       1     44     73      -      0      0      0      0      0      0    405    210     14      0   5293      7      0      -      -      0      0      0 
 20260803    18:18:51       0    229     73      -      0      0      0      0      0      0   9501   2505     35      0  11414      9      0      -      -      0      0      0 
 20260803    18:18:51       1    229     74      -     62      9      0      0      0      0   9501   2505     17      0   5293      7      0      -      -      0      0      0 
 20260803    18:19:21       0    134     72      -      0      0      0      0      0      0   9501   2505     39      0  11414      9      0      -      -      0   1805    850 
 20260803    18:19:21       1    137     75      -      0      0      0      0      0      0   9501   2505     40      0   5293      7      0      -      -      0      5      1 
 20260803    18:19:51       0    145     78      -    100     46      0      0      0      0   9501    930     41      0  11414      9      0      -      -      0      3      1 
 20260803    18:19:51       1    139     82      -    100     44      0      0      0      0   9501    870     41      0   5293      7      0      -      -      0      3      1 
 20260803    18:20:21       0    222     79      -    100     46      0      0      0      0   9501   1995     42      0  11414      9      0      -      -      0      0      0 
 20260803    18:20:21       1    219     84      -    100     43      0      0      0      0   9501    885     43      0   5293      7      0      -      -      0      0      0 
 20260803    18:20:51       0    103     78      -     86     45      0      0      0      0   9501    930     39      0  11414      9      0      -      -      0      3      1 
 20260803    18:20:51       1     84     77      -      0      0      0      0      0      0   9501   2505     36      0   5293      7      0      -      -      0      0      0 
 20260803    18:21:21       0     84     72      -      6      0      0      0      0      0   9501   2505     38      0  11414      9      0      -      -      0      0      0 
 20260803    18:21:21       1    120     72      -    100      0      0      0      0      0   9501   2730      0      0   5293      7      0      -      -      0     65     18 
 20260803    18:21:51       0    183     72      -      0      0      0      0      0      0   9501   2505     37      0  11414      9      0      -      -      0      0      0 
 20260803    18:21:51       1    210     74      -      0      0      0      0      0      0   9501   2505     37      0   5293      7      0      -      -      0      0      0 
 20260803    18:22:21       0    106     77      -     91     49      0      0      0      0   9501    930     40      0  11414      9      0      -      -      0      4      1 
 20260803    18:22:21       1     89     79      -      0      0      0      0      0      0   9501   1290     40      0   5293      7      0      -      -      0      3      1 
 20260803    18:22:52       0    195     79      -    100     46      0      0      0      0   9501    900     41      0  11414      9      0      -      -      0      0      0 
 20260803    18:22:52       1    171     84      -    100     42      0      0      0      0   9501    855     42      0   5293      7      0      -      -      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260803    18:23:22       0    229     74      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    18:23:22       1    237     80      -      6      4      0      0      0      0   9501   2505     43      0   5293      7      0      -      -      0      0      0 
 20260803    18:23:52       0    152     79      -    100     46      0      0      0      0   9501    915     40      0  11414      9      0      -      -      0      0      0 
 20260803    18:23:52       1     42     73      -      0      0      0      0      0      0    405    210     14      0   5293      7      0      -      -      0      0      0 
 20260803    18:24:22       0    130     77      -    100     46      0      0      0      0   9501    945     33      0  11414      9      0      -      -      0      3      1 
 20260803    18:24:22       1    122     78      -    100     48      0      0      0      0   9501    930     15      0   5293      7      0      -      -      0      3      1 
 20260803    18:24:52       0    230     74      -      9      3      0      0      0      0   9501   2505     42      0  11414      9      0      -      -      0      0      0 
 20260803    18:24:52       1    233     77      -     38      8      0      0      0      0   9501   2505     42      0   5293      7      0      -      -      0      0      0 
 20260803    18:25:22       0    161     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    18:25:22       1    192     77      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
 20260803    18:25:52       0    102     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      3      1 
 20260803    18:25:52       1    133     78      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      3      1 
 20260803    18:26:22       0    227     74      -      0      0      0      0      0      0   9501   2505     41      0  11414      9      0      -      -      0      0      0 
 20260803    18:26:22       1     84     77      -      0      0      0      0      0      0   9501   2505     38      0   5293      7      0      -      -      0      0      0 
 20260803    18:26:52       0     85     72      -      0      0      0      0      0      0   9501   2505     38      0  11414      9      0      -      -      0      0      0 
 20260803    18:26:52       1    119     72      -    100      0      0      0      0      0   9501   2730      0      0   5293      7      0      -      -      0     65     18 
 20260803    18:27:22       0    195     72      -      0      0      0      0      0      0   9501   2505     34      0  11414      9      0      -      -      0      0      0 
 20260803    18:27:22       1    227     74      -      0      0      0      0      0      0   9501   2505     35      0   5293      7      0      -      -      0      0      0 
 20260803    18:27:52       0     86     72      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      3      1 
 20260803    18:27:52       1    113     76      -      0      0      0      0      0      0   9501   2505     40      0   5293      7      0      -      -      0      3      1 
 20260803    18:28:22       0    147     79      -    100     46      0      0      0      0   9501   1005     40      0  11414      9      0      -      -      0      4      1 
 20260803    18:28:22       1    150     83      -    100     45      0      0      0      0   9501    900     42      0   5293      7      0      -      -      0     18      4 
 20260803    18:28:53       0    177     79      -    100     45      0      0      0      0   9501    900     40      0  11414      9      0      -      -      0      0      0 
 20260803    18:28:53       1    170     83      -    100     43      0      0      0      0   9501    870     42      0   5293      7      0      -      -      0      0      0 
 20260803    18:29:23       0    150     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      3      1 
 20260803    18:29:23       1     69     74      -      0      0      0      0      0      0    810    375     18      0   5293      7      0      -      -      0      0      0 
 20260803    18:29:53       0    165     72      -      0      0      0      0      0      0   9501   2505     33      0  11414      9      0      -      -      0      0      0 
 20260803    18:29:53       1    191     72      -      0      0      0      0      0      0   9501   2505     12      0   5293      7      0      -      -      0      0      0 
 20260803    18:30:23       0    126     78      -    100     46      0      0      0      0   9501    915     40      0  11414      9      0      -      -      0      4      1 
 20260803    18:30:23       1    102     80      -     88     45      0      0      0      0   9501    900     40      0   5293      7      0      -      -      0      3      1 
 20260803    18:30:53       0    225     79      -    100     44      0      0      0      0   9501    975     41      0  11414      9      0      -      -      0      0      0 
 20260803    18:30:53       1    201     83      -    100     44      0      0      0      0   9501    870     43      0   5293      7      0      -      -      0      0      0 
 20260803    18:31:23       0    230     74      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    18:31:23       1    237     79      -     44      9      0      0      0      0   9501   2505     42      0   5293      7      0      -      -      0      0      0 
 20260803    18:31:53       0     87     77      -      2      0      0      0      0      0   9501   2505     39      0  11414      9      0      -      -      0      3      1 
 20260803    18:31:53       1    110     78      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
 20260803    18:32:23       0    139     79      -    100     46      0      0      0      0   9501    930     40      0  11414      9      0      -      -      0      0      0 
 20260803    18:32:23       1     39     70      -      0      0      0      0      0      0    405    210      0      0   5293      7      0      -      -      0      0      0 
 20260803    18:32:53       0    120     78      -    100     47      0      0      0      0   9501    915     33      0  11414      9      0      -      -      0      4      1 
 20260803    18:32:53       1    116     79      -    100     47      0      0      0      0   9501    900     30      0   5293      7      0      -      -      0      2      1 
 20260803    18:33:23       0    229     75      -     94     28      0      0      0      0   9501   2505     42      0  11414      9      0      -      -      0      0      0 
 20260803    18:33:23       1    239     82      -    100     37      0      0      0      0   9501    975     42      0   5293      7      0      -      -      0      0      0 
 20260803    18:33:53       0    236     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    18:33:53       1    243     78      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260803    18:34:24       0    171     73      -      0      0      0      0      0      0   9501   2505     39      0  11414      9      0      -      -      0      0      0 
 20260803    18:34:24       1    198     78      -      0      0      0      0      0      0   9501   2505     42      0   5293      7      0      -      -      0      0      0 
 20260803    18:34:54       0    227     79      -     99     40      0      0      0      0   9501   1005     41      0  11414      9      0      -      -      0      0      0 
 20260803    18:34:54       1     82     75      -      0      0      0      0      0      0   9501   2505     22      0   5293      7      0      -      -      0      0      0 
 20260803    18:35:24       0    102     74      -     84     44      0      0      0      0   9501    945     31      0  11414      9      0      -      -      0      3      1 
 20260803    18:35:24       1    184     78      -    100     46      0      0      0      0   9501    900      8      0   5293      7      0      -      -      0     15      3 
 20260803    18:35:54       0    225     78      -     99     40      0      0      0      0   9501   1320     42      0  11414      9      0      -      -      0      0      0 
 20260803    18:35:54       1    213     81      -    100     45      0      0      0      0   9501    915     40      0   5293      7      0      -      -      0      0      0 
 20260803    18:36:24       0    229     74      -     11      4      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    18:36:24       1    233     80      -    100     35      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
 20260803    18:36:54       0    230     74      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    18:36:54       1    237     79      -     57      8      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
 20260803    18:37:24       0    218     74      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    18:37:24       1    254     79      -      0      0      0      0      0      0   9501   2505     42      0   5293      7      0      -      -      0      0      0 
 20260803    18:37:54       0    150     79      -    100     46      0      0      0      0   9501    915     39      0  11414      9      0      -      -      0      0      0 
 20260803    18:37:54       1     39     71      -      0      0      0      0      0      0    405    210      4      0   5293      7      0      -      -      0      0      0 
 20260803    18:38:24       0    229     73      -      0      0      0      0      0      0   9501   2505     32      0  11414      9      0      -      -      0      0      0 
 20260803    18:38:24       1    165     74      -      0      0      0      0      0      0   9501   2715     25      0   5293      7      0      -      -      0      0      0 
 20260803    18:38:54       0    211     73      -      0      0      0      0      0      0   9501   2505     39      0  11414      9      0      -      -      0      0      0 
 20260803    18:38:54       1    233     78      -      0      0      0      0      0      0   9501   2715     40      0   5293      7      0      -      -      0      0      0 
 20260803    18:39:24       0    230     74      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    18:39:24       1    238     79      -     39      4      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
 20260803    18:39:55       0    222     79      -    100     46      0      0      0      0   9501    930     39      0  11414      9      0      -      -      0      0      0 
 20260803    18:39:55       1    216     84      -    100     43      0      0      0      0   9501    885     41      0   5293      7      0      -      -      0      0      0 
 20260803    18:40:25       0    182     73      -      0      0      0      0      0      0   9501   2505     39      0  11414      9      0      -      -      0      0      0 
 20260803    18:40:25       1     84     76      -      0      0      0      0      0      0   9501   2505     31      0   5293      7      0      -      -      0      0      0 
 20260803    18:40:55       0     81     71      -      0      0      0      0      0      0   9501   2505     33      0  11414      9      0      -      -      0      0      0 
 20260803    18:40:55       1    119     72      -    100      0      0      0      0      0   9501   2730      0      0   5293      7      0      -      -      0     64     18 
 20260803    18:41:25       0    142     72      -      0      0      0      0      0      0   9501   2505     37      0  11414      9      0      -      -      0      0      0 
 20260803    18:41:25       1    146     75      -      0      0      0      0      0      0   9501   2670     37      0   5293      7      0      -      -      0      0      0 
 20260803    18:41:55       0    129     72      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    18:41:55       1    129     76      -      0      0      0      0      0      0   9501   2505     40      0   5293      7      0      -      -      0   9955      1 
 20260803    18:42:25       0    130     72      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0   5081    570 
 20260803    18:42:25       1    129     78      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      3      1 
 20260803    18:42:55       0    118     73      -      0      0      0      0      0      0   9501   2505     39      0  11414      9      0      -      -      0      3      1 
 20260803    18:42:55       1    126     78      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      3      1 
 20260803    18:43:25       0    187     73      -      0      0      0      0      0      0   9501   2505     41      0  11414      9      0      -      -      0      0      0 
 20260803    18:43:25       1     44     73      -      0      0      0      0      0      0    405    270     17      0   5293      7      0      -      -      0      0      0 
 20260803    18:43:55       0    147     70      -      0      0      0      0      0      0   9501   2505     23      0  11414      9      0      -      -      0      3      1 
 20260803    18:43:55       1     87     77      -     74     37      0      0      0      0   9501   1350      4      0   5293      7      0      -      -      0      4      1 
 20260803    18:44:25       0    228     73      -      0      0      0      0      0      0   9501   2505     42      0  11414      9      0      -      -      0      0      0 
 20260803    18:44:25       1    231     76      -     76     23      0      0      0      0   9501   2505     42      0   5293      7      0      -      -      0      0      0 
 20260803    18:44:55       0    159     72      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    18:44:55       1    184     77      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260803    18:45:26       0    101     78      -     81     42      0      0      0      0   9501    945     40      0  11414      9      0      -      -      0      3      1 
 20260803    18:45:26       1     86     78      -      0      0      0      0      0      0   9501   1275     41      0   5293      7      0      -      -      0      3      1 
 20260803    18:45:56       0    182     79      -    100     45      0      0      0      0   9501    900     41      0  11414      9      0      -      -      0      0      0 
 20260803    18:45:56       1    176     84      -    100     42      0      0      0      0   9501    885     42      0   5293      7      0      -      -      0      0      0 
 20260803    18:46:26       0    115     79      -    100     52      0      0      0      0   9501    900     40      0  11414      9      0      -      -      0      4      1 
 20260803    18:46:26       1     39     71      -      0      0      0      0      0      0    405    210      5      0   5293      7      0      -      -      0      0      0 
 20260803    18:46:56       0    131     78      -    100     46      0      0      0      0   9501    930     34      0  11414      9      0      -      -      0      0      0 
 20260803    18:46:56       1    224     79      -    100     41      0      0      0      0   9501    915     27      0   5293      7      0      -      -      0      0      0 
 20260803    18:47:26       0    182     73      -      0      0      0      0      0      0   9501   2505     42      0  11414      9      0      -      -      0      0      0 
 20260803    18:47:26       1    172     76      -      0      0      0      0      0      0   9501   2505     40      0   5293      7      0      -      -      0      0      0 
 20260803    18:47:56       0    115     78      -     69     31      0      0      0      0   9501    915     40      0  11414      9      0      -      -      0      3      1 
 20260803    18:47:56       1     88     82      -     66     28      0      0      0      0   9501   1215     41      0   5293      7      0      -      -      0      4      1 
 20260803    18:48:26       0    192     79      -    100     45      0      0      0      0   9501    885     41      0  11414      9      0      -      -      0      0      0 
 20260803    18:48:26       1    177     84      -    100     43      0      0      0      0   9501    870     43      0   5293      7      0      -      -      0      0      0 
 20260803    18:48:56       0     96     73      -     79     39      0      0      0      0   9501   1215     40      0  11414      9      0      -      -      0      3      1 
 20260803    18:48:56       1     82     75      -      0      0      0      0      0      0   9501   2505     26      0   5293      7      0      -      -      0      0      0 
 20260803    18:49:26       0    217     79      -    100     46      0      0      0      0   9501    930     38      0  11414      9      0      -      -      0      0      0 
 20260803    18:49:26       1    236     72      -      0      0      0      0      0      0   9501   2505      9      0   5293      7      0      -      -      0      0      0 
 20260803    18:49:56       0    187     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      8      1 
 20260803    18:49:56       1    112     75      -      0      0      0      0      0      0   9501   2505     40      0   5293      7      0      -      -      0      4      1 
 20260803    18:50:26       0    188     79      -    100     45      0      0      0      0   9501    900     42      0  11414      9      0      -      -      0      3      1 
 20260803    18:50:26       1    180     83      -    100     43      0      0      0      0   9501    870     42      0   5293      7      0      -      -      0      3      2 
 20260803    18:50:56       0    231     74      -      0      0      0      0      0      0   9501   2505     41      0  11414      9      0      -      -      0      0      0 
 20260803    18:50:56       1    236     80      -      0      0      0      0      0      0   9501   2505     42      0   5293      7      0      -      -      0      0      0 
 20260803    18:51:27       0    207     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      5      1 
 20260803    18:51:27       1    218     79      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      5      1 
 20260803    18:51:57       0    230     73      -      0      0      0      0      0      0   9501   2505     41      0  11414      9      0      -      -      0      0      0 
 20260803    18:51:57       1     39     70      -      0      0      0      0      0      0    405    210      1      0   5293      7      0      -      -      0      0      0 
 20260803    18:52:27       0    229     73      -      0      0      0      0      0      0   9501   2505     33      0  11414      9      0      -      -      0      0      0 
 20260803    18:52:27       1    183     74      -      0      0      0      0      0      0   9501   2505     29      0   5293      7      0      -      -      0      0      0 
 20260803    18:52:57       0    124     78      -    100     47      0      0      0      0   9501    900     40      0  11414      9      0      -      -      0      3      1 
 20260803    18:52:57       1     99     81      -     81     41      0      0      0      0   9501    900     40      0   5293      7      0      -      -      0      3      1 
 20260803    18:53:27       0    210     79      -    100     46      0      0      0      0   9501    915     41      0  11414      9      0      -      -      0      0      0 
 20260803    18:53:27       1    188     84      -    100     45      0      0      0      0   9501    855     43      0   5293      7      0      -      -      0      0      0 
 20260803    18:53:57       0    231     74      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    18:53:57       1    237     79      -      0      0      0      0      0      0   9501   2505     42      0   5293      7      0      -      -      0      0      0 
 20260803    18:54:27       0    188     80      -    100     46      0      0      0      0   9501    900     40      0  11414      9      0      -      -      0      0      0 
 20260803    18:54:27       1     82     75      -      0      0      0      0      0      0   9501   2505     22      0   5293      7      0      -      -      0      0      0 
 20260803    18:54:57       0    134     78      -    100     46      0      0      0      0   9501    930     32      0  11414      9      0      -      -      0     19    125 
 20260803    18:54:57       1    227     78      -    100     46      0      0      0      0   9501   2100      9      0   5293      7      0      -      -      0   4602      0 
 20260803    18:55:27       0    229     73      -      0      0      0      0      0      0   9501   2505     41      0  11414      9      0      -      -      0      0      0 
 20260803    18:55:27       1    171     75      -      0      0      0      0      0      0   9501   2505     40      0   5293      7      0      -      -      0      0      0 
 20260803    18:55:57       0    117     78      -    100     49      0      0      0      0   9501    900     40      0  11414      9      0      -      -      0      3      1 
 20260803    18:55:57       1    113     82      -    100     50      0      0      0      0   9501    885     41      0   5293      7      0      -      -      0      3      1 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260803    18:56:27       0    195     79      -    100     46      0      0      0      0   9501    915     41      0  11414      9      0      -      -      0      0      0 
 20260803    18:56:27       1    195     84      -    100     44      0      0      0      0   9501    855     43      0   5293      7      0      -      -      0      0      0 
 20260803    18:56:58       0    231     75      -     67     10      0      0      0      0   9501   2505     41      0  11414      9      0      -      -      0      0      0 
 20260803    18:56:58       1    238     80      -     93     28      0      0      0      0   9501   1785     42      0   5293      7      0      -      -      0      0      0 
 20260803    18:57:28       0    230     78      -     24      5      0      0      0      0   9501   2505     41      0  11414      9      0      -      -      0      0      0 
 20260803    18:57:28       1     39     70      -      0      0      0      0      0      0    405    210      1      0   5293      7      0      -      -      0      0      0 
 20260803    18:57:58       0    137     77      -    100     46      0      0      0      0   9501    915     31      0  11414      9      0      -      -      0     17   5176 
 20260803    18:57:58       1    216     80      -    100     45      0      0      0      0   9501    945     29      0   5293      7      0      -      -      0      3      0 
 20260803    18:58:28       0    230     76      -     26      4      0      0      0      0   9501   2505     41      0  11414      9      0      -      -      0      0      0 
 20260803    18:58:28       1    210     76      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
 20260803    18:58:58       0    104     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0    242      1 
 20260803    18:58:58       1    131     77      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      4      1 
 20260803    18:59:28       0    126     79      -    100     46      0      0      0      0   9501    900     40      0  11414      9      0      -      -      0      3      1 
 20260803    18:59:28       1    125     83      -     85     44      0      0      0      0   9501    855     42      0   5293      7      0      -      -      0      3      1 
 20260803    18:59:58       0    152     73      -      0      0      0      0      0      0   9501   2505     41      0  11414      9      0      -      -      0   9989      1 
 20260803    18:59:58       1     82     75      -      0      0      0      0      0      0   9501   2505     24      0   5293      7      0      -      -      0      0      0 
 20260803    19:00:28       0    105     78      -     90     48      0      0      0      0   9501    930     36      0  11414      9      0      -      -      0      3      1 
 20260803    19:00:28       1     96     74      -     82     42      0      0      0      0   9501    945     10      0   5293      7      0      -      -      0      3      1 
 20260803    19:00:58       0    229     76      -     98     34      0      0      0      0   9501   2505     42      0  11414      9      0      -      -      0      0      0 
 20260803    19:00:58       1    206     75      -      0      0      0      0      0      0   9501   2505     43      0   5293      7      0      -      -      0      0      0 
 20260803    19:01:28       0     98     73      -      0      0      0      0      0      0   9501   1335     40      0  11414      9      0      -      -      0      4      1 
 20260803    19:01:28       1    115     77      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      3      1 
 20260803    19:01:58       0    196     80      -    100     46      0      0      0      0   9501    915     42      0  11414      9      0      -      -      0      9      3 
 20260803    19:01:58       1    172     84      -    100     43      0      0      0      0   9501    870     42      0   5293      7      0      -      -      0     16   5103 
 20260803    19:02:29       0    113     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      4      1 
 20260803    19:02:29       1    139     78      -      0      0      0      0      0      0   9501   2505     42      0   5293      7      0      -      -      0      0      0 
 20260803    19:02:59       0    230     75      -      0      0      0      0      0      0   9501   2505     42      0  11414      9      0      -      -      0      0    475 
 20260803    19:02:59       1     39     70      -      0      0      0      0      0      0    405    210      0      0   5293      7      0      -      -      0      0      0 
 20260803    19:03:29       0    134     78      -    100     46      0      0      0      0   9501    915     31      0  11414      9      0      -      -      0     11      3 
 20260803    19:03:29       1    111     78      -    100     51      0      0      0      0   9501    900     30      0   5293      7      0      -      -      0   4883    295 
 20260803    19:03:59       0    230     73      -      0      0      0      0      0      0   9501   2505     41      0  11414      9      0      -      -      0      0      0 
 20260803    19:03:59       1    173     76      -      0      0      0      0      0      0   9501   2505     43      0   5293      7      0      -      -      0      0      0 
 20260803    19:04:29       0    109     78      -    100     56      0      0      0      0   9501    915     40      0  11414      9      0      -      -      0      3      1 
 20260803    19:04:29       1    109     82      -     99     53      0      0      0      0   9501    900     41      0   5293      7      0      -      -      0      3      1 
 20260803    19:04:59       0    194     79      -    100     45      0      0      0      0   9501    900     41      0  11414      9      0      -      -      0      0      0 
 20260803    19:04:59       1    195     84      -    100     44      0      0      0      0   9501    840     43      0   5293      7      0      -      -      0      0      0 
 20260803    19:05:29       0    111     79      -    100     56      0      0      0      0   9501    900     40      0  11414      9      0      -      -      0      4      1 
 20260803    19:05:29       1     82     75      -      0      0      0      0      0      0   9501   2505     21      0   5293      7      0      -      -      0      0      0 
 20260803    19:05:59       0    185     79      -    100     46      0      0      0      0   9501    915     37      0  11414      9      0      -      -      0      0      0 
 20260803    19:05:59       1    159     78      -    100     45      0      0      0      0   9501    915     13      0   5293      7      0      -      -      0      0      0 
 20260803    19:06:29       0    231     73      -      0      0      0      0      0      0   9501   2505     41      0  11414      9      0      -      -      0      0      0 
 20260803    19:06:29       1    152     75      -      0      0      0      0      0      0   9501   2505     42      0   5293      7      0      -      -      0      0      0 
 20260803    19:06:59       0    119     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      4      1 
 20260803    19:06:59       1    125     82      -    100     45      0      0      0      0   9501    885     41      0   5293      7      0      -      -      0      3      1 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260803    19:07:29       0    230     80      -     93     27      0      0      0      0   9501   2070     42      0  11414      9      0      -      -      0      0      0 
 20260803    19:07:29       1    216     84      -    100     43      0      0      0      0   9501    885     43      0   5293      7      0      -      -      0      0      0 
 20260803    19:08:00       0     99     78      -     60     31      0      0      0      0   9501    960     39      0  11414      9      0      -      -      0      3      1 
 20260803    19:08:00       1     85     77      -      0      0      0      0      0      0   9501   2505     38      0   5293      7      0      -      -      0      0      0 
 20260803    19:08:30       0     87     73      -      5      0      0      0      0      0   9501   2505     41      0  11414      9      0      -      -      0      0      0 
 20260803    19:08:30       1    119     72      -    100      0      0      0      0      0   9501   2730      0      0   5293      7      0      -      -      0     64     18 
 20260803    19:09:00       0    186     79      -    100     45      0      0      0      0   9501    900     33      0  11414      9      0      -      -      0      0      0 
 20260803    19:09:00       1    186     80      -    100     46      0      0      0      0   9501    900     34      0   5293      7      0      -      -      0      0      0 
 20260803    19:09:30       0    230     73      -      0      0      0      0      0      0   9501   2505     41      0  11414      9      0      -      -      0      0      0 
 20260803    19:09:30       1    130     76      -      0      0      0      0      0      0   9501   2505     42      0   5293      7      0      -      -      0      0      0 
 20260803    19:10:00       0    133     78      -    100     46      0      0      0      0   9501    960     40      0  11414      9      0      -      -      0      3      1 
 20260803    19:10:00       1    134     83      -    100     45      0      0      0      0   9501    855     42      0   5293      7      0      -      -      0      3      1 
 20260803    19:10:30       0    229     79      -    100     46      0      0      0      0   9501   1020     41      0  11414      9      0      -      -      0      0      0 
 20260803    19:10:30       1    210     84      -    100     44      0      0      0      0   9501    855     42      0   5293      7      0      -      -      0      0      0 
 20260803    19:11:00       0    129     78      -    100     46      0      0      0      0   9501    930     39      0  11414      9      0      -      -      0      4      1 
 20260803    19:11:00       1     72     74      -      0      0      0      0      0      0    810    465     18      0   5293      7      0      -      -      0      0      0 
 20260803    19:11:30       0    158     72      -      0      0      0      0      0      0   9501   2505     33      0  11414      9      0      -      -      0      0      0 
 20260803    19:11:30       1    179     72      -      0      0      0      0      0      0   9501   2505     12      0   5293      7      0      -      -      0   1586    871 
 20260803    19:12:00       0    135     78      -    100     46      0      0      0      0   9501    915     40      0  11414      9      0      -      -      0      3      2 
 20260803    19:12:00       1    116     80      -    100     48      0      0      0      0   9501    885     40      0   5293      7      0      -      -      0     31   5849 
 20260803    19:12:30       0    229     74      -     76     16      0      0      0      0   9501   2475     41      0  11414      9      0      -      -      0      0      0 
 20260803    19:12:30       1    221     77      -      0      0      0      0      0      0   9501   2505     43      0   5293      7      0      -      -      0      0      0 
 20260803    19:13:00       0    138     73      -      0      0      0      0      0      0   9501   2505     40      0  11414      9      0      -      -      0      0      0 
 20260803    19:13:00       1    143     78      -      0      0      0      0      0      0   9501   2505     41      0   5293      7      0      -      -      0      0      0 
 20260803    19:13:31       0    209     79      -    100     45      0      0      0      0   9501    930     40      0  11414      9      0      -      -      0      0      0 
